id,identificacao,ementa,indexacao,tipoDocumento,dataApresentacaoDocumento,urlDocumento
8143055,MPV 1071/2021,"Reduz as alíquotas da Contribuição para o Programa de Integração Social e para o Programa de Formação do Patrimônio do Servidor Público e da Contribuição Social para o Financiamento da Seguridade Social, incidentes na importação do milho."," REDUÇÃO ,  TRIBUTOS ,  ALIQUOTA ,  CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL (COFINS) ,  PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO (PIS-PASEP) ,  HIPOTESE ,  INCIDENCIA ,  IMPORTAÇÃO ,  MILHO .",Medida Provisória,2021-09-23,https://legis.senado.gov.br/sdleg-getter/documento?dm=9019807
8144324,PLP 146/2021,"Altera a Lei Complementar nº 101, de 4 de maio de 2000, para prenunciar a destinação de recursos para ações de prevenção e combate aos danos causados por desastres naturais e não naturais."," ALTERAÇÃO ,  LEI COMPLEMENTAR ,  LEI DE RESPONSABILIDADE FISCAL ,  ACRESCIMO ,  LEI DE DIRETRIZES ORÇAMENTARIAS (LDO) ,  RECURSOS FINANCEIROS ,  DESTINAÇÃO ,  PREVENÇÃO ,  COMBATE ,  DANOS ,  DESASTRE ,  SECA ,  QUEIMADA ,  INCENDIO ,  INUNDAÇÃO ,  GEADA .",Projeto de Lei Complementar,2021-09-24,https://legis.senado.gov.br/sdleg-getter/documento?dm=9020991
8144784,PL 3327/2021,"Altera a Lei nº 13.675, de 11 de junho de 2018, para incluir, entre as diretrizes de elaboração e execução dos planos de segurança pública e defesa social, o planejamento e o estabelecimento de medidas restritivas ao consumo de bebidas alcoólicas em regiões com alta incidência de homicídios e a avaliação do impacto dessas medidas."," ALTERAÇÃO ,  LEI FEDERAL ,  INCLUSÃO ,  DIRETRIZ ,  ELABORAÇÃO ,  EXECUÇÃO ,  PLANO NACIONAL ,  Política Nacional de Segurança Pública e Defesa Social (PNSPDS) ,  PROVIDENCIA ,  RESTRIÇÃO ,  CONSUMO ,  BEBIDA ALCOOLICA ,  REGIÃO ,  INCIDENCIA ,  HOMICIDIO ,  AVALIAÇÃO ,  RESULTADO .",Projeto de Lei Ordinária,2021-09-27,https://legis.senado.gov.br/sdleg-getter/documento?dm=9021405
8144399,PL 3312/2021,"Altera a Lei nº 7.827, de 27 de setembro de 1989, para incluir os consórcios públicos entre os possíveis beneficiários dos recursos dos fundos constitucionais de financiamento."," ALTERAÇÃO ,  LEI FEDERAL ,  AUTORIZAÇÃO ,  UTILIZAÇÃO ,  RECURSOS FINANCEIROS ,  FUNDO CONSTITUCIONAL DE FINANCIAMENTO DO NORTE (FNO) ,  FUNDO CONSTITUCIONAL DE FINANCIAMENTO DO NORDESTE (FNE) ,  FUNDO CONSTITUCIONAL DE FINANCIAMENTO DO CENTRO-OESTE (FCO) ,  DESTINAÇÃO ,  CONSORCIO PUBLICO ,  REALIZAÇÃO ,  INVESTIMENTO ,  DESENVOLVIMENTO REGIONAL .",Projeto de Lei Ordinária,2021-09-27,https://legis.senado.gov.br/sdleg-getter/documento?dm=9021129
8144807,PL 3328/2021,Altera o Código Penal para prever como causa impeditiva de prescrição a interposição de recurso especial ou extraordinário.," ALTERAÇÃO ,  CODIGO PENAL ,  IMPEDIMENTO ,  PRESCRIÇÃO ,  INTERPOSIÇÃO ,  RECURSO ESPECIAL ,  RECURSO EXTRAORDINARIO .",Projeto de Lei Ordinária,2021-09-27,https://legis.senado.gov.br/sdleg-getter/documento?dm=9021460
8146376,PL 3373/2021,"Altera o art. 9º-A da Lei nº 7.210, de 11 de julho de 1984 - Lei de Execução Penal, para dispor sobre a identificação do perfil genético de condenados pelos crimes que especifica."," ALTERAÇÃO ,  LEI DE EXECUÇÃO PENAL ,  OBRIGATORIEDADE ,  IDENTIFICAÇÃO ,  EXTRAÇÃO ,  PADRÃO GENETICO ,  CONDENADO ,  CRIME DOLOSO ,  VIOLENCIA ,  GRAVIDADE ,  CRIME CONTRA A PESSOA ,  VIDA ,  CRIME CONTRA A LIBERDADE SEXUAL ,  VITIMA ,  VULNERAVEL .",Projeto de Lei Ordinária,2021-09-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9022781
8145787,PLP 5/2021,"Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) destinados à manutenção ou ao incremento das atividades comerciais, desde que o beneficiário seja o real remetente da mercadoria, às prestações interestaduais com produtos agropecuários e extrativos vegetais in natura e à manutenção ou ao incremento das atividades portuária e aeroportuária vinculadas ao comércio internacional, incluída a operação subsequente à da importação, praticada pelo contribuinte importador; e dá outras providências."," ALTERAÇÃO ,  LEI COMPLEMENTAR ,  AUTORIZAÇÃO ,  PRORROGAÇÃO ,  PRAZO DETERMINADO ,  ISENÇÃO ,  INCENTIVO ,  BENEFICIO FISCAL ,  VINCULAÇÃO ,  IMPOSTO SOBRE CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS (ICMS) ,  DESTINAÇÃO ,  MANUTENÇÃO ,  ATIVIDADE COMERCIAL ,  BENEFICIARIO ,  REMESSA ,  MERCADORIA ,  COMERCIO INTERESTADUAL ,  PRODUTO AGROPECUARIO ,  VEGETAIS ,  ATIVIDADE PORTUARIA ,  ATIVIDADE AEROPORTUARIA ,  COMERCIO ,  AMBITO INTERNACIONAL .",Projeto de Lei Complementar,2021-09-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9022379
8145844,PL 130/2020,"Veda a divulgação, a publicação ou a disseminação, em redes sociais ou em quaisquer outros meios de divulgação digitais, eletrônicos ou impressos, do registro visual da prática de infração que coloque em risco a segurança no trânsito; e altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro)."," CRIAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  DIVULGAÇÃO ,  PUBLICAÇÃO ,  REGISTRO ,  IMAGEM VISUAL ,  INFRAÇÃO ,  RISCOS ,  SEGURANÇA ,  TRANSITO . ALTERAÇÃO ,  CODIGO DE TRANSITO BRASILEIRO (CTB) ,  PROIBIÇÃO ,  DIVULGAÇÃO ,  PUBLICAÇÃO ,  REGISTRO ,  IMAGEM VISUAL ,  INFRAÇÃO ,  GRAVIDADE ,  PENALIDADE ,  SUSPENSÃO ,  CASSAÇÃO ,  CARTEIRA NACIONAL DE HABILITAÇÃO ,  AUTUAÇÃO ,  JULGAMENTO ,  PROCESSO ADMINISTRATIVO ,  PRAZO ,  NOTIFICAÇÃO ,  DEFESA ,  CIRCUNSTANCIA AGRAVANTE .",Projeto de Lei Ordinária,2021-09-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9022434
8146328,PL 3369/2021,"Altera a Lei nº 8.078, de 11 de setembro de 1990, para prever a possibilidade de reparação do produto ou serviço por profissional escolhido pelo consumidor, vedada a reparação exclusiva por assistência técnica credenciada pelo fornecedor."," ALTERAÇÃO ,  LEI FEDERAL ,  CODIGO DE DEFESA DO CONSUMIDOR ,  POSSIBILIDADE ,  CONSUMIDOR ,  ESCOLHA ,  TECNICO ,  REPARAÇÃO ,  PRODUTO ,  SERVIÇO ,  PROIBIÇÃO ,  EXCLUSIVIDADE ,  ASSISTENCIA TECNICA ,  CREDENCIAMENTO ,  FORNECEDOR .",Projeto de Lei Ordinária,2021-09-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9022749
8146264,PL 3368/2021,"Altera a Lei nº 7.805, de 18 de julho de 1989, para prever a possibilidade de outorga de lavra garimpeira em área onerada por requerimento de autorização de pesquisa ou autorização de pesquisa."," ALTERAÇÃO ,  LEI FEDERAL ,  CRITERIOS ,  OUTORGA ,  LICENÇA AMBIENTAL ,  LAVRA DE MINERIO ,  POSSIBILIDADE ,  AUTORIZAÇÃO ,  AGENCIA NACIONAL DE MINERAÇÃO (ANM) ,  AREA ,  PESQUISA ,  PESSOA FISICA ,  COOPERATIVA ,  GARIMPEIRO ,  EMPRESA DE MINERAÇÃO .",Projeto de Lei Ordinária,2021-09-29,https://legis.senado.gov.br/sdleg-getter/documento?dm=9022724
8147067,PL 21/2020,"Estabelece fundamentos, princípios e diretrizes para o desenvolvimento e a aplicação da inteligência artificial no Brasil; e dá outras providências."," CRIAÇÃO ,  LEI FEDERAL ,  DEFINIÇÃO ,  PRINCIPIO JURIDICO ,  DIRETRIZ ,  DESENVOLVIMENTO ,  INTELIGENCIA ARTIFICIAL ,  CIENCIA E TECNOLOGIA ,  AMBITO ,  BRASIL ,  ATUAÇÃO ,  UNIÃO ,  ESTADOS ,  DISTRITO FEDERAL (DF) ,  MUNICIPIOS ,  FOMENTO ,  UTILIZAÇÃO ,  TECNOLOGIA .",Projeto de Lei Ordinária,2021-09-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023442
8146710,PL 3383/2021,Institui a Política Nacional de Atenção Psicossocial nas Comunidades Escolares.," CRIAÇÃO ,  LEI FEDERAL ,  POLITICA NACIONAL ,  ATENÇÃO ,  SAUDE MENTAL ,  ASSISTENCIA SOCIAL ,  COMUNIDADE ,  ESTABELECIMENTO DE ENSINO ,  ALUNO ,  PROFESSOR ,  OBJETIVO ,  DIRETRIZ ,  PRAZO ,  COMITE ,  GESTOR .",Projeto de Lei Ordinária,2021-09-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023120
8146748,PL 3386/2021,Institui o Programa de Incentivo ao Desenvolvimento da Energia Eólica e da Solar Fotovoltaica (PIDES).," CRIAÇÃO ,  LEI FEDERAL ,  PROGRAMA DE INCENTIVO ,  DESENVOLVIMENTO ,  ENERGIA EOLICA ,  ENERGIA SOLAR ,  ENERGIA RENOVAVEL ,  AUTORIZAÇÃO ,  UNIÃO FEDERAL ,  SUBVENÇÃO ,  BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL (BNDES) ,  OPERAÇÃO FINANCEIRA ,  FINANCIAMENTO ,  PROGRAMA .",Projeto de Lei Ordinária,2021-09-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023165
8146717,PL 3385/2021,Institui o Programa Emergencial de Aprendizagem dos Estudantes dos Anos Finais do Ensino Fundamental e Médio e de Acolhimento à Comunidade Escolar das Redes Públicas de Educação Básica (PEAA)," CRIAÇÃO ,  LEI FEDERAL ,  PROGRAMA ,  EMERGENCIA ,  APRENDIZAGEM ,  ESTUDANTE ,  ENSINO FUNDAMENTAL ,  ENSINO MEDIO ,  ESCOLA PUBLICA ,  OBJETIVO ,  ACOLHIMENTO ,  COMUNIDADE ,  IDADE ESCOLAR ,  ESTABELECIMENTO DE ENSINO ,  EDUCAÇÃO BASICA ,  REFORÇO ,  COMBATE ,  EVASÃO ESCOLAR ,  CORRELAÇÃO ,  PANDEMIA ,  EPIDEMIA ,  NOVO CORONAVIRUS (COVID-19) .",Projeto de Lei Ordinária,2021-09-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023122
8147102,PL 3393/2021,"Altera a Lei nº 11.340, de 7 de agosto de 2006, e o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, para facultar o direito de retirada da sociedade quando contratada com o agressor e excluir da isenção de pena a hipótese de crime de violência doméstica e familiar contra a mulher."," ALTERAÇÃO ,  LEI MARIA DA PENHA ,  DIREITOS ,  RETIRADA ,  SOCIEDADE ,  EMPRESA ,  HIPOTESE ,  CRIME ,  VIOLENCIA DOMESTICA . ALTERAÇÃO ,  CODIGO PENAL ,  EXCLUSÃO ,  ISENÇÃO ,  PENA ,  CRIME CONTRA O PATRIMONIO ,  HIPOTESE ,  CRIME ,  VIOLENCIA DOMESTICA ,  VITIMA ,  MULHER ,  REQUISITOS ,  AÇÃO PENAL ,  REPRESENTAÇÃO .",Projeto de Lei Ordinária,2021-09-30,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023440
8147349,PL 3395/2021,"Dá nova redação aos artigos 14, 82 e 83 da Lei nº 7.210, de 1984, a Lei de Execução Penal, para garantir direitos a pessoas transexuais e travestis no cumprimento de pena em estabelecimentos prisionais."," ALTERAÇÃO ,  LEI FEDERAL ,  LEI DE EXECUÇÃO PENAL ,  GARANTIA ,  DIREITOS ,  LESBICAS GAYS TRAVESTIS TRANSSEXUAIS E TRANSGENEROS (LGBT) ,  CUMPRIMENTO ,  PENA ,  ESTABELECIMENTO PENAL ,  ASSISTENCIA MEDICO SOCIAL ,  SEPARAÇÃO ,  PRESIDIO ,  PENITENCIARIA .",Projeto de Lei Ordinária,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023674
8147206,PLP 123/2021,"Altera a Lei Complementar nº 156, de 28 de dezembro de 2016, que estabelece o Plano de Auxílio aos Estados e ao Distrito Federal e medidas de estímulo ao reequilíbrio fiscal, e a Lei Complementar nº 159, de 19 de maio de 2017, que institui o Regime de Recuperação Fiscal dos Estados e do Distrito Federal."," ALTERAÇÃO ,  LEI COMPLEMENTAR ,  PLANO ,  AUXILIO ,  ESTADOS ,  DISTRITO FEDERAL (DF) ,  TERMO ADITIVO ,  PRORROGAÇÃO ,  LIMITAÇÃO ,  CRESCIMENTO ,  DESPESA ,  EXCEÇÃO ,  TRANSFERENCIA ,  UNIÃO FEDERAL ,  VINCULAÇÃO ,  APLICAÇÃO ,  DEFINIÇÃO ,  SECRETARIA DO TESOURO NACIONAL (STN) ,  TESOURO NACIONAL ,  MINISTERIO DA ECONOMIA ,  PLANO PLURIANUAL (PPA) ,  LEI ORÇAMENTARIA ANUAL (LOA) ,  LEI DE DIRETRIZES ORÇAMENTARIAS (LDO) ,  CREDITO ADICIONAL ,  EMENDA INDIVIDUAL .",Projeto de Lei Complementar,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023575
8147221,PDL 146/2021,"Aprova o texto do Acordo entre a República Federativa do Brasil e o Grão-Ducado de Luxemburgo sobre Serviços Aéreos, assinado em Brasília, em 22 de novembro de 2018."," APROVAÇÃO ,  TEXTO ,  ACORDO INTERNACIONAL ,  SERVIÇO AEREO ,  BRASIL ,  PAIS ESTRANGEIRO ,  LUXEMBURGO .",Projeto de Decreto Legislativo,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023581
8147190,PL 1374/2021,"Institui o auxílio Gás Social; e altera as Leis nºs 10.336, de 19 de dezembro de 2001, e 12.351, de 22 de dezembro de 2010."," ALTERAÇÃO ,  LEI FEDERAL ,  CRITERIOS ,  PARTILHA ,  REDISTRIBUIÇÃO ,  RECURSOS FINANCEIROS ,  RECEITA ,  ROYALTIES ,  PRODUÇÃO ,  PETROLEO ,  GAS NATURAL ,  HIDROCARBONETO ,  CUSTEIO ,  AUXILIO ,  AQUISIÇÃO ,  GAS LIQUEFEITO DE PETROLEO (GLP) ,  FAMILIA ,  BAIXA RENDA . ALTERAÇÃO ,  LEI FEDERAL ,  DESTINAÇÃO ,  PRODUTO ,  ARRECADAÇÃO ,  CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO (CIDE) ,  COMBUSTIVEL ,  FINANCIAMENTO ,  AUXILIO ,  AQUISIÇÃO ,  GAS LIQUEFEITO DE PETROLEO (GLP) ,  FAMILIA ,  BAIXA RENDA . CRIAÇÃO ,  LEI FEDERAL ,  AUXILIO ,  AQUISIÇÃO ,  GAS LIQUEFEITO DE PETROLEO (GLP) ,  FAMILIA ,  BAIXA RENDA ,  PRAZO ,  EXECUTIVO ,  REGULAMENTAÇÃO ,  CRITERIOS ,  ACESSO ,  BENEFICIO ,  PREFERENCIA ,  MULHER ,  VITIMA ,  VIOLENCIA DOMESTICA ,  FONTE ,  CUSTEIO .",Projeto de Lei Ordinária,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023567
8147722,MPV 1072/2021,"Dispõe sobre a alteração da forma de cálculo da Taxa de Fiscalização dos mercados de títulos e valores mobiliários e altera a Lei nº 7.940, de 20 de dezembro de 1989, que institui a Taxa de Fiscalização dos mercados de títulos e valores mobiliários, e a Lei nº 6.385, de 7 de dezembro de 1976, que dispõe sobre o mercado de valores mobiliários e cria a Comissão de Valores Mobiliários."," ALTERAÇÃO ,  LEI FEDERAL ,  CABIMENTO ,  RECURSO ADMINISTRATIVO ,  IMPOSIÇÃO ,  MULTA ,  COMISSÃO DE VALORES MOBILIARIOS (CVM) ,  AUSENCIA ,  EXECUÇÃO ,  ORDEM . ALTERAÇÃO ,  LEI FEDERAL ,  FORMA ,  CALCULO ,  TAXA DE FISCALIZAÇÃO ,  MERCADO ,  TITULO ,  VALORES MOBILIARIOS ,  COMPETENCIA ,  COMISSÃO DE VALORES MOBILIARIOS (CVM) ,  EDIÇÃO ,  ATO NORMATIVO ,  CONTRIBUINTE ,  PERIODO ,  INCIDENCIA ,  COBRANÇA ,  RECOLHIMENTO .",Medida Provisória,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023986
8147243,PL 3394/2021,"Altera a Lei nº 6.015, de 31 de dezembro de 1973, para garantir, de forma gratuita, a pessoas transgêneros o direito à retificação de seu prenome e sexo, e dá outras providências."," ALTERAÇÃO ,  LEI FEDERAL ,  GARANTIA ,  GRATUIDADE ,  RETIFICAÇÃO ,  NOME ,  PESSOAS ,  SEXO ,  GENERO ,  LESBICAS GAYS TRAVESTIS TRANSSEXUAIS E TRANSGENEROS (LGBT) ,  PROVIDENCIA ,  REGISTRO CIVIL ,  NASCIMENTO ,  CASAMENTO ,  REQUISITOS ,  COMPROVAÇÃO ,  REALIZAÇÃO ,  PROCEDIMENTO ,  TRATAMENTO MEDICO ,  APRESENTAÇÃO ,  LAUDO MEDICO ,  PSICOLOGIA .",Projeto de Lei Ordinária,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023593
8147525,PL 3397/2021,Torna obrigatória a instalação de Sistema de Geração de Energia Fotovoltaica nas Universidades Públicas Federais.," CRIAÇÃO ,  LEI FEDERAL ,  OBRIGATORIEDADE ,  INSTALAÇÃO ,  SISTEMA DE GERAÇÃO ,  ENERGIA SOLAR ,  UNIVERSIDADE FEDERAL .",Projeto de Lei Ordinária,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023820
8147602,PL 3404/2021,Estabelece medidas para preservação da prestação do serviço público de distribuição de energia elétrica em decorrência da pandemia de coronavírus (COVID-19) e de seus efeitos econômicos e sociais.," CRIAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  SUSPENSÃO ,  FORNECIMENTO ,  DISTRIBUIÇÃO ,  ENERGIA ELETRICA ,  MOTIVO ,  INADIMPLENCIA ,  CONSUMIDOR ,  BAIXA RENDA ,  PESSOAS ,  USUARIO ,  DEPENDENCIA ,  EQUIPAMENTOS ,  VIDA HUMANA ,  INSTITUTO ,  SANGUE ,  PRODUÇÃO ,  VACINA ,  EFEITO ,  PANDEMIA ,  EPIDEMIA ,  NOVO CORONAVIRUS (COVID-19) .",Projeto de Lei Ordinária,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023854
8147570,PL 3403/2021,"Altera a Lei nº 10.260, de 12 de julho de 2001, que dispõe sobre o Fundo de Financiamento ao estudante do Ensino Superior e dá outras providências, para permitir a adesão ao Novo Programa Especial de Regularização do Fies e suspender o pagamento das obrigações relativas ao Fundo de Financiamento Estudantil (Fies) até 30 de junho de 2022."," ALTERAÇÃO ,  LEI FEDERAL ,  AUTORIZAÇÃO ,  ADESÃO ,  PROGRAMA ESPECIAL ,  REGULARIZAÇÃO ,  FUNDO DE FINANCIAMENTO AO ESTUDANTE DE ENSINO SUPERIOR (FIES) ,  SUSPENSÃO ,  PAGAMENTO ,  OBRIGAÇÃO ,  PRAZO DETERMINADO ,  CORRELAÇÃO ,  PANDEMIA ,  EPIDEMIA ,  NOVO CORONAVIRUS (COVID-19) .",Projeto de Lei Ordinária,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023852
8147236,PLP 150/2021,"Altera a Lei Complementar nº 79, de 7 de janeiro de 1994, para instituir mecanismos de proteção à população LGBT+ encarcerada."," ALTERAÇÃO ,  LEI COMPLEMENTAR ,  DESTINAÇÃO ,  RECURSOS FINANCEIROS ,  FUNDO PENITENCIARIO NACIONAL (FUNPEN) ,  CONSTRUÇÃO ,  ESTABELECIMENTO PENAL ,  ADAPTAÇÃO ,  RECOLHIMENTO ,  LESBICAS GAYS TRAVESTIS TRANSSEXUAIS E TRANSGENEROS (LGBT) ,  IGUALDADE ,  ORIENTAÇÃO ,  SEXUALIDADE ,  GENERO ,  OFERECIMENTO ,  TREINAMENTO ,  TRABALHADOR ,  DIREITOS HUMANOS ,  REQUISITOS ,  REPASSE ,  UNIÃO FEDERAL ,  ESTADOS ,  DISTRITO FEDERAL (DF) ,  MUNICIPIOS .",Projeto de Lei Complementar,2021-10-01,https://legis.senado.gov.br/sdleg-getter/documento?dm=9023591
8148109,PRS 46/2021,Cria o Memorial em Homenagem às Vítimas da Covid-19 no Brasil.," CRIAÇÃO ,  RESOLUÇÃO ,  SENADO ,  MEMORIAL ,  HOMENAGEM ,  VITIMA ,  PANDEMIA ,  EPIDEMIA ,  NOVO CORONAVIRUS (COVID-19) .",Projeto de Resolução,2021-10-04,https://legis.senado.gov.br/sdleg-getter/documento?dm=9024256
8148356,PL 3427/2021,"Altera a Lei nº 12.813, de 16 de maio de 2013, para estabelecer regras de aplicação, movimentação e transparência financeira de agentes públicos ocupantes dos cargos da alta gestão do Poder Executivo Federal e dar outras providências."," ALTERAÇÃO ,  LEI FEDERAL ,  CARACTERIZAÇÃO ,  CONFLITO ,  INTERESSE ,  AGENTE PUBLICO ,  EXECUTIVO ,  APLICAÇÃO ,  MOVIMENTAÇÃO ,  OPERAÇÃO ,  INVESTIMENTO ,  TERRITORIO NACIONAL ,  PAIS ESTRANGEIRO ,  PRIVILEGIO ,  INFORMAÇÃO ,  CARGO PUBLICO ,  OBRIGATORIEDADE ,  MINISTRO DE ESTADO ,  CARGO DE NATUREZA ESPECIAL ,  DIRETOR ,  PRESIDENTE ,  ORGÃO ,  ADMINISTRAÇÃO INDIRETA ,  DIREÇÃO E ASSESSORAMENTO SUPERIORES (DAS) ,  APRESENTAÇÃO ,  DECLARAÇÃO DE BENS .",Projeto de Lei Ordinária,2021-10-05,https://legis.senado.gov.br/sdleg-getter/documento?dm=9024475
8149187,PRS 47/2021,"Autoriza o Estado da Bahia a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto ao Banco Interamericano de Desenvolvimento (BID), no valor de até US$ 40.000.000,00 (quarenta milhões de dólares dos Estados Unidos da América)."," AUTORIZAÇÃO ,  ESTADO DA BAHIA (BA) ,  CONTRATAÇÃO ,  OPERAÇÃO FINANCEIRA ,  INSTITUIÇÃO FINANCEIRA ,  BANCO INTERAMERICANO DE DESENVOLVIMENTO (BID) ,  GARANTIA ,  UNIÃO FEDERAL ,  CREDITO EXTERNO ,  DESTINAÇÃO ,  FINANCIAMENTO ,  PROJETO ,  MODERNIZAÇÃO ,  GESTÃO FISCAL .",Projeto de Resolução,2021-10-05,https://legis.senado.gov.br/sdleg-getter/documento?dm=9024807
8149223,PL 2750/2020,"Dispõe sobre licença temporária para operação de emissoras de radiodifusão comunitária que estejam submetidas a medidas disciplinares de restrição de operação, suspensão ou revogação da autorização."," CRIAÇÃO ,  LEI FEDERAL ,  FIXAÇÃO ,  PROCEDIMENTO ADMINISTRATIVO ,  AUTORIZAÇÃO ,  LICENÇA ,  PRAZO DETERMINADO ,  EMISSORA ,  RADIODIFUSÃO COMUNITARIA ,  HIPOTESE ,  SANÇÃO ,  PENALIDADE ,  RESTRIÇÃO ,  ATIVIDADE ,  SUSPENSÃO ,  COBRANÇA ,  MULTA ,  APLICAÇÃO ,  PENA ,  PERIODO ,  CORRELAÇÃO ,  VIGENCIA ,  NORMAS ,  MEDIDA DE EMERGENCIA ,  PANDEMIA ,  EPIDEMIA ,  NOVO CORONAVIRUS (COVID-19) .",Projeto de Lei Ordinária,2021-10-05,https://legis.senado.gov.br/sdleg-getter/documento?dm=9025194
8149167,PL 3452/2021,"Regulamenta o art. 245 da Constituição Federal para dispor sobre a propositura de ações indenizatórias contra o Poder Público e contra o autor dos danos pelas vítimas, seus herdeiros e dependentes carentes, e para instituir o Dia Nacional dos Direitos Humanos das Vítimas, de seus Dependentes e Herdeiros."," CRIAÇÃO ,  LEI FEDERAL ,  REGULAMENTAÇÃO ,  DISPOSITIVOS ,  CONSTITUIÇÃO FEDERAL ,  PROPOSITURA ,  AÇÃO JUDICIAL ,  RESPONSABILIDADE CIVIL ,  PODER PUBLICO ,  AUTOR ,  CRIME ,  DANOS ,  VITIMA ,  PESSOA CARENTE ,  HERDEIRO ,  DEPENDENTE ,  COMPETENCIA ,  DEFENSORIA PUBLICA DA UNIÃO (DPU) ,  DEFENSORIA PUBLICA ,  ESTADOS ,  DISTRITO FEDERAL (DF) . CRIAÇÃO ,  LEI FEDERAL ,  DIA NACIONAL ,  DIREITOS HUMANOS ,  HOMENAGEM ,  VITIMA ,  CRIME ,  HERDEIRO ,  DEPENDENTE .",Projeto de Lei Ordinária,2021-10-05,https://legis.senado.gov.br/sdleg-getter/documento?dm=9025132
8149066,PL 3450/2021,Proíbe a vinculação dos preços dos combustíveis derivados de petróleo aos preços das cotações do dólar e do barril de petróleo no mercado internacional.," CRIAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  PETROLEO BRASILEIRO S/A (PETROBRAS) ,  VINCULAÇÃO ,  PREÇO ,  COMBUSTIVEL ,  DERIVADOS DE PETROLEO ,  OLEO DIESEL ,  GAS NATURAL ,  GASOLINA ,  COTAÇÃO ,  DOLAR ,  BARRIL ,  MERCADO INTERNACIONAL .",Projeto de Lei Ordinária,2021-10-05,https://legis.senado.gov.br/sdleg-getter/documento?dm=9025049
8149038,PL 3449/2021,"Altera a Lei nº 9.615, de 24 de março de 1998, para modificar as regras relativas à distribuição do percentual de cinco por cento da receita proveniente da exploração de direitos desportivos audiovisuais do espetáculo desportivo."," ALTERAÇÃO ,  LEI PELE ,  DISTRIBUIÇÃO ,  PERCENTAGEM ,  RECEITA ,  EXPLORAÇÃO ,  DIREITOS ,  ESPETACULO ,  AUDIOVISUAL ,  PRATICA ESPORTIVA ,  FUTEBOL ,  ATLETAS ,  ARBITRO ,  TREINADOR PROFISSIONAL DE FUTEBOL .",Projeto de Lei Ordinária,2021-10-05,https://legis.senado.gov.br/sdleg-getter/documento?dm=9025019
8149030,PRS 48/2021,"Modifica os arts. 66-C e 163 do Regimento Interno do Senado Federal, para dispor sobre a prerrogativa da líder da bancada feminina de indicar proposição para integrar a Ordem do Dia."," ALTERAÇÃO ,  RESOLUÇÃO ,  REGIMENTO INTERNO ,  SENADO ,  PRERROGATIVA ,  LIDER ,  BANCADA ,  MULHER ,  INCLUSÃO ,  PROPOSIÇÃO ,  ORDEM DO DIA .",Projeto de Resolução,2021-10-05,https://legis.senado.gov.br/sdleg-getter/documento?dm=9025017
8149425,PRS 49/2021,Institui o Grupo Parlamentar Brasil-Confederação Suíça.," CRIAÇÃO ,  GRUPO PARLAMENTAR ,  COOPERAÇÃO INTERPARLAMENTAR ,  BRASIL ,  PAIS ESTRANGEIRO ,  SUIÇA ,  INCENTIVO ,  RELACIONAMENTO ,  LEGISLATIVO .",Projeto de Resolução,2021-10-06,https://legis.senado.gov.br/sdleg-getter/documento?dm=9025388
